"X60410","X60430","X60434","X60512","X61104","X61402","X61502","X61603","X62601","X63001","X65001","X65101","year","month","day"
4.579,7.947,6.895,6,4.947,3.316,5.053,6.316,4.947,5,3.789,2.842,2014,10,29
3.526,4.105,2.579,4.053,2.105,3.053,2.895,2.579,2.421,2.737,2.368,2.053,2014,10,30
6.316,7.053,7.895,9.316,5.263,7.053,7.684,5.947,10.632,8.737,5.421,5.474,2014,10,31
0.789,2.368,3.368,1.895,1.053,2.211,1.789,1.684,1.263,1.474,1.316,1.158,2014,11,1
2.737,3.053,2.684,3.737,1.895,3.053,2.895,2.737,1.211,3.842,3.368,3.211,2014,11,2
12.789,8.053,7.421,8.947,6.737,7.684,8.211,7,6.579,9.421,10.579,6.684,2014,11,3
10.316,7,7.263,7.053,8.421,6.947,7.842,6,6.158,7.895,9.474,8.053,2014,11,4
9.368,12.105,10.895,13.368,7.737,11.579,10,13.211,10.789,12.053,6.579,9.105,2014,11,5
15,14.316,13.947,19.421,6.789,15.053,17.368,14.316,8.895,16.895,14.579,15.421,2014,11,6
1.211,3.105,2.684,1.368,1.053,3.316,2.895,1.158,2.895,1.316,0.727,1,2014,11,7
5.158,6.368,6.684,6.526,4.947,6.895,5.684,6.316,7.421,7.895,6.368,5.316,2014,11,8
3.421,3.842,3.842,3.842,2.789,4.474,3.789,4.316,3.895,2.737,3.947,2.842,2014,11,9
9.158,8.789,8.632,13.211,7.368,10.789,11.421,9.421,9.737,10.947,5.684,10.684,2014,11,10
9.158,11.053,11.474,12.789,9.211,10.053,10.947,11.737,9.158,12.158,11.526,10.211,2014,11,11
1.789,5.632,6.158,2.579,3,2.789,3.368,3.579,4.842,2.684,1.211,1.625,2014,11,12
6.737,5.895,5.105,6,3.368,4.263,5.263,4.684,4.789,4.737,2.737,1.526,2014,11,13
4,5.632,4.263,4.474,2.421,3.421,2.526,2.737,5.158,3.947,3.526,1.421,2014,11,14
10.789,8.421,6.526,8.895,3.842,7.368,7.105,7.211,5.105,9.316,7.789,6.737,2014,11,15
25.158,20.684,22.211,24.474,18.526,23.947,19.211,22.684,25.053,24.842,19.421,24.368,2014,11,16
13.105,15.632,17.947,16.211,8.211,16.474,18.263,14.632,14.737,16.316,16.053,11.895,2014,11,17
4.333,6.105,7.053,5.368,5.211,5.842,4.684,4.579,5.947,4.789,3.579,3.737,2014,11,18
14.778,10.105,9.053,9.421,8.158,9.158,8.842,8.947,5.895,10.316,10.895,8.105,2014,11,19
6.842,9.316,7.789,7.316,6.895,7.789,7.474,7.316,6.947,8.105,4.632,5.842,2014,11,20
5.421,6.579,5.474,5.526,3.632,6.053,5.053,6.158,6.421,6.421,6.105,4.053,2014,11,21
18.263,14.737,14.684,14.263,15.316,11,17.737,15.158,13.158,15.158,17.526,17.474,2014,11,22
13.895,12.053,14,11.474,14.789,9.526,13.316,10.316,10.368,11.789,21.316,17.789,2014,11,23
4.263,5.632,8.526,3.421,3.842,2.842,3.421,3.211,4.263,4.632,2.789,2.526,2014,11,24
7.263,6.947,9.842,10.158,8.053,8.526,8.316,9.737,7.158,9.947,3.737,7.158,2014,11,25
2.947,5.316,6.105,5.263,3.053,5.632,6.368,5.421,5.316,4.684,2.053,1.526,2014,11,26
4.316,5,6.684,8.105,4.579,8.579,9,6.737,7.053,8.579,3.421,2.579,2014,11,27
4.421,3.737,4.316,3.158,3.263,3.263,3.158,4.105,2.474,3.895,2.684,2,2014,11,28
8.684,9.053,9.789,12.789,6.211,10.421,12,8.368,11.684,12.842,10.737,10.842,2014,11,29
11,9.368,9.263,9.789,9.263,6.158,9.737,7.158,10.211,10.579,17.895,13.421,2014,11,30
5,6.105,5.947,5.053,5.263,5.316,3.947,5,4.474,3.842,2.316,1.842,2014,12,1
4.632,6.421,4.579,7.105,4.474,4.316,5.474,5.053,6.105,5.895,6.895,2.579,2014,12,2
14.474,12.263,14.105,17,10.684,17.158,14.737,15.211,14.421,18.684,13.316,11.737,2014,12,3
6.105,7.895,7.632,7.316,5.105,7.947,8.5,6.053,8.316,6.737,3.684,4.263,2014,12,4
10.368,10.316,9.842,18.737,7.474,16.158,14.455,11.053,15.158,13.526,8.947,12,2014,12,5
16.211,12.316,17.526,19.842,11.789,23.105,23.947,24,17.895,20.632,17.368,16.895,2014,12,6
4.368,5.105,7.579,4.737,3.632,4.579,4.263,5.421,3.579,3.158,4.579,2.632,2014,12,7
3.579,4.474,4.474,10.632,4.842,4,5.263,3.526,5.737,5,5.421,5.105,2014,12,8
10,11.789,9.263,15.421,8.895,13.474,15.737,11.211,12,13.737,13.947,13.211,2014,12,9
5.842,6.947,5.211,5.421,3.632,8.579,6.474,4.842,7.895,4.895,3.474,3.105,2014,12,10
4.947,4.158,1.368,5,3.632,3.842,3.632,2.947,3.947,3.421,1.789,0.789,2014,12,11
5.684,5.632,4.684,8.579,3.158,6.421,6.211,6.579,8.684,7.053,3.632,2.211,2014,12,12
14.105,10.263,15.053,20.526,13.579,20.474,18.211,13.737,20.316,19.105,10.789,9.211,2014,12,13
8.842,6.842,9.579,5.947,7.526,9.316,7.211,8.158,9.105,9.211,5.684,4.263,2014,12,14
8.579,8.263,9.737,9.368,4.895,8.368,8.263,8.737,4.526,8.474,11.737,9.737,2014,12,15
7.368,7.105,7.421,13,5.421,11.947,7.579,5.579,9.737,8.526,4.316,6.632,2014,12,16
4.684,6.421,4.158,3,3.158,1.737,4,3.053,3.211,3.421,2.789,4.111,2014,12,17
5,4.632,4.053,3.737,3.053,3.579,2.526,4.316,3.158,3.947,2.632,2.412,2014,12,18
4.053,3.474,2.368,5.789,3.579,3.368,3.474,1.947,3.632,3.053,2.632,1.947,2014,12,19
7.684,6.053,6.632,11.105,6.474,8.947,8.105,7.211,6.368,8.947,6.737,7.632,2014,12,20
15.263,11.789,12.105,18.316,10.368,20.316,21.737,13.474,12.632,19.842,6.526,7.211,2014,12,21
12.579,12.263,14.105,14.421,20.368,14.842,17,11.737,13.684,11.947,15.737,14.474,2014,12,22
9.789,12,10.368,16.526,13.947,17.158,15.895,11.632,11.579,13.316,13.842,11.632,2014,12,23
4.421,6.895,6.316,16.842,3.789,5.842,6,4.684,6.053,8.474,1.895,3.947,2014,12,24
2.316,3.211,3.105,1.947,1.947,3.526,3.368,2.158,5.105,1.684,3.316,0.474,2014,12,25
8.895,7.737,8.789,6.632,8.895,7.579,10.632,7.474,5.526,6.105,9.316,8.579,2014,12,26
11.579,11,11.105,8.895,12.579,8.158,10.895,9.789,7.526,9,13.474,12.211,2014,12,27
2.842,3.526,3.474,3.737,3,3.526,4.789,2.105,3.579,3.211,1.421,2.857,2014,12,28
3.632,3.737,3.421,4.947,3,4.211,2.211,2.579,5.947,4.263,3.526,1.263,2014,12,29
3.316,4.421,3.579,4.842,2.842,3.316,4.421,2.526,3,2.737,4.211,1.263,2014,12,30
5.211,5,4.105,4.947,3.474,4.053,3.684,4.737,3.105,5.158,3.421,2.632,2014,12,31
8.421,6,7.105,7.684,7.947,7.053,7.737,6.789,5.632,6.842,8.421,8.211,2015,1,1
3.842,4.947,4.105,6.105,3.895,5.526,5.789,4.737,6.632,6.053,3.263,2.579,2015,1,2
9.263,8.895,13.579,11.632,7.053,10.579,9.947,9.421,11.895,9.842,6.421,6.211,2015,1,3
3.526,5.947,7.158,6.105,2.526,5.842,5.632,6,6.895,4.947,3.053,4,2015,1,4
4.053,3.842,2.789,4.105,3.211,4.053,3.158,3.368,3.263,2.526,2.105,1.263,2015,1,5
9.684,6.421,7.895,9.316,5.632,8.474,8.421,8.105,7,8.684,7.211,6.947,2015,1,6
5.474,6.632,3.684,5,4.947,4.474,4.158,4.316,3.158,3.632,3.105,2.421,2015,1,7
5.737,7.105,5.263,5.579,4.316,4.474,5.526,6.947,5,5.368,4.368,3.421,2015,1,8
5.368,7.158,5.789,7.053,4.842,5.526,5.368,5.053,6.792,6,5.263,3.947,2015,1,9
8,7.789,7.053,7.158,4.316,6.474,7.158,7.316,7.091,7.211,7,5.579,2015,1,10
12.789,10.737,9.737,9.842,9.947,8.158,11.211,9.789,8.263,10,13.789,11.895,2015,1,11
18.053,15.263,15.263,16.842,12.684,14.368,16.684,15.684,12.632,16.158,12.105,12.368,2015,1,12
6.421,9.105,6.211,7.316,6.263,4.947,3.737,7,6.421,5.947,6.526,5.842,2015,1,13
11.368,15.684,15.421,13.526,10.789,16,21.632,14.545,11.053,15.211,9.632,9.684,2015,1,14
24.579,23.632,23.211,22.842,18.053,25.211,22.632,21.211,18.895,23.842,19.895,19.316,2015,1,15
12.421,11.947,10.263,11.632,7.421,12.158,8.684,9.842,12.368,9.737,5.947,5.842,2015,1,16
6.158,14.684,8.632,9.105,4.789,12,12.368,9.105,8.368,10.316,6.316,5.158,2015,1,17
11.895,6.947,10.421,9,7.111,7,10.737,9.263,10.842,9.842,11.842,11.105,2015,1,18
6.421,5.158,3.053,4.895,6,3.75,3.158,4.474,3.789,3.263,3.737,3.211,2015,1,19
6.053,6.579,5.842,7.789,5.158,4.636,5.947,5.263,8.842,5.526,5.789,4.632,2015,1,20
7.895,10.684,10.474,7.842,7.737,6.1,12.263,8.579,9.737,6.316,9.895,8.158,2015,1,21
13.368,11.211,12.789,12.947,8.368,13.053,15.842,12.789,20.368,15.105,10.842,8.632,2015,1,22
14.579,13,14.421,11.474,12.211,13.842,14.368,14.579,12.053,12.211,12.316,13.579,2015,1,23
31.316,24,27.895,25.053,24.158,25.421,29.526,27,18.947,26.632,23.737,25.105,2015,1,24
3,4.737,2.737,3.105,1.579,2.368,1.737,2.579,1.842,2.053,2.947,1.684,2015,1,25
3.947,5,3.737,5.579,3.105,3.895,3.368,3.105,3.895,2.842,4.684,2.579,2015,1,26
4.579,6.211,5.211,6.263,5.895,5.211,3.842,5.789,4.947,5.842,6.368,3.895,2015,1,27
7,5.789,7.579,7.842,5.474,4.632,5.895,7.158,5.842,8.526,6.368,5.474,2015,1,28
9.947,10.474,11.737,13.316,8.263,10.211,12.737,12.579,8.842,11.895,10.263,10.053,2015,1,29
4.947,6.632,3.737,4.474,4.526,3.632,3.211,3.842,3.526,3.684,4,2.474,2015,1,30
10,9.526,8.368,10.158,5.421,9.316,9.158,9.737,7.421,11.105,8.316,7.053,2015,1,31
7.737,8.368,8.158,9.105,4.158,7.211,4.737,8.263,11.263,9.684,2.947,3.316,2015,2,1
4.105,4.842,3.632,4,4.158,3.842,2.895,3.789,10.34,3.789,2.947,2.158,2015,2,2
10.737,10.053,7.632,9.421,6.947,9.789,11.263,8.316,11.181,10.895,7.316,8.211,2015,2,3
20.263,17.579,18.579,17.105,21.421,16.211,20.526,18.316,14.308,18.105,19.474,18.842,2015,2,4
5.316,6.789,3.947,4.105,4.368,3.684,2.842,3,3.684,4.842,3.053,3.947,2015,2,5
13.211,12.789,12.842,13.842,10.632,12.579,13.053,11,12.368,14.789,10.789,9.368,2015,2,6
23.526,24.684,28.368,28.526,8.105,19.842,27.684,25.947,15.632,29.211,6.316,21.421,2015,2,7
6.421,8.789,7.316,9.211,4.947,7.211,7.263,6.842,7.737,6.474,3.474,4.053,2015,2,8
6.684,7.684,7.947,8.579,4.368,8.789,7.789,8.842,8.368,7.053,5.421,5.105,2015,2,9
8.947,8.842,8.684,9.737,8.053,9.158,10.053,8.158,8.632,7.895,9,7.421,2015,2,10
14.474,14.684,14.684,16.579,9.211,19.105,19.158,12.579,16.158,18.263,15,17.211,2015,2,11
5.158,6.316,3.947,3.842,4,4.158,2.895,3.947,3.632,4.211,3.421,2,2015,2,12
12,10.684,9.895,7.105,8.211,6.579,6.526,9.211,5.053,9.368,8.737,7.316,2015,2,13
10.263,9.895,9.263,9.842,8.368,8.158,8.368,8.684,9.842,8.579,7.579,5.632,2015,2,14
7.316,7.053,6.211,6.211,5.789,5.895,5.579,5.895,5.842,5.895,4.579,6.105,2015,2,15
9.316,8.263,7.789,11.316,5.737,9.105,7,6.632,13.158,11.053,5.684,5.947,2015,2,16
13.211,16.526,16.579,14.053,10.474,12.947,13.368,14.842,13.474,16.684,12.947,12.737,2015,2,17
20.789,21.474,19,20,15.895,19,22.526,19.316,15.684,22.158,18.684,16.053,2015,2,18
6.474,7.737,4.684,5.632,3.684,4.632,5.211,6.421,4.895,5.632,5,4.368,2015,2,19
8.526,7.263,6.316,6.263,6.368,7.105,6.158,6.368,6.211,6,6.632,5.158,2015,2,20
13.737,15,17.474,16.947,12.474,15.211,17.053,14.842,7.789,17.737,14.421,13.947,2015,2,21
35.684,34.421,36.895,36.421,20.421,30.316,40.526,38,23.053,39.368,18.474,23.158,2015,2,22
7,8.632,5.526,6.526,4.947,4.895,5.842,23.466,6.526,6.895,4.789,5.105,2015,2,23
12.158,10.526,11,10.158,9.316,8.579,11.211,11.722,8.158,10.053,11,9.737,2015,2,24
10.632,10,7.737,8.684,8.368,6.526,9.053,10.167,6.474,7.895,7.684,6.789,2015,2,25
6.632,9.158,9.316,6.158,6.263,6.421,6.421,7.887,6.526,7.053,8.526,7.579,2015,2,26
8.105,8.316,5.842,7.211,5.632,6.368,6.316,6.6,7.105,7.263,7.211,4.316,2015,2,27
20.158,18.263,20.368,16.684,11.737,19.895,18.684,19.789,12.579,18.895,14.316,13.158,2015,2,28
26.105,24,23.632,20.316,18.211,22.684,23.526,22.842,18.526,22.526,22.474,17.211,2015,3,1
18,18,21.158,20.053,13.211,19.368,18.211,22.053,18.684,22.053,11.263,11.842,2015,3,2
11.263,14.8,11,14.421,7.632,13.263,15.579,12.105,14.263,13.263,10.579,8.789,2015,3,3
13.579,12,14.263,14.316,9.579,13.316,17.526,12.526,17.211,18.579,8.105,8.579,2015,3,4
6.684,3.579,5.842,6.316,6.316,5.316,5.842,5.158,5.737,5.737,4.368,5.579,2015,3,5
11.263,12.737,10,9.895,12.053,9.842,9.842,9.526,9.789,11.579,10.526,9.368,2015,3,6
27.053,26.368,21.105,20.789,24.368,20,27.053,21.211,17.263,18.895,28.421,25.737,2015,3,7
18.053,13.737,17.368,16.632,18.263,14.737,11.368,14.737,19.526,16.895,12.211,10.105,2015,3,8
13.947,8.158,10.789,13.842,9.263,18.895,12.421,11.211,16.895,15.421,8.737,7.263,2015,3,9
39.316,27,35.842,36.526,22.579,30.526,35.474,34.211,20.842,34.421,25.474,33.263,2015,3,10
22.632,4.571,27.429,21.632,17.316,20.421,18.684,21.737,20.684,23,10.684,13.632,2015,3,11
3.947,1.158,4,4.895,3.263,3.947,3.789,5.684,5.158,3.632,3.158,2.474,2015,3,12
4.789,4.105,6.526,10.105,6.947,7.947,7.947,6.368,8.579,9.421,6.579,4.737,2015,3,13
14.947,14.368,9.368,14,9.526,15,12.474,11.368,14.684,11.105,16.895,16.895,2015,3,14
5.211,1.737,3.421,5.105,3.526,4.895,4.684,4.526,6.158,3.737,3.421,3.053,2015,3,15
18.842,21.579,18.474,19.632,13.579,20.158,17.211,18.789,17.737,19.421,17.316,14.842,2015,3,16
6.053,3.895,6.421,7.158,4.579,6.684,4.842,5.526,7.579,6.842,2.105,1.211,2015,3,17
3.474,1.211,3.895,3.947,4.368,2.579,3.526,3.053,4.368,3.105,2.316,0.789,2015,3,18
4.158,4.632,4.526,7.368,2.842,4.158,4,4.421,4,4.105,3.158,3.053,2015,3,19
8.158,8.105,7.526,9.526,6.947,8.053,7.211,7.105,6.474,7.105,6.947,8.158,2015,3,20
17.053,16.421,15.368,15.053,12.684,15.947,16.632,13.263,15.684,15.526,14,17.158,2015,3,21
4.474,4.158,4.579,4.526,4.947,4.316,4.105,4,4.947,4,4.105,3.579,2015,3,22
6.526,5.789,4.842,6.526,4.842,5.211,3.632,7.526,5.526,5.526,4.684,4.474,2015,3,23
6.105,6.842,6.316,8.789,7.158,7.368,5.263,7.368,9.211,6.105,7.158,5.316,2015,3,24
13.421,13.263,11.947,15.105,11.789,16.632,16,13.263,14.474,14.105,12.211,10.632,2015,3,25
16.579,12.368,14.632,12.211,11.947,11.579,13.789,12.526,11.684,13.316,8.263,10.474,2015,3,26
4.105,2.263,4.053,5.211,3.158,3.947,3.368,2.947,2.895,3.316,2.737,1.158,2015,3,27
3.684,2.316,2.789,3,3.053,1.842,3,2.789,2.789,3.053,3.053,1.053,2015,3,28
7.263,7.368,5.947,6.789,4.368,7.368,6.368,7,7.368,7.526,5.895,4.105,2015,3,29
3.579,2,4.053,3.158,3.368,2.684,5,3.947,4.632,4.211,3.368,4.5,2015,3,30
5.789,5.474,3.579,12.632,3.526,4.211,4.158,5,5,7.632,4.316,2.211,2015,3,31
5.316,5.789,5,11.632,5.737,11.316,6.947,6.947,8.421,5.632,6.105,4.789,2015,4,1
8.211,10.789,7.684,10.053,7.632,13.105,14.316,9.211,8.789,8.632,12.368,8.526,2015,4,2
10.895,9.263,8.947,11.368,7.632,11.105,8.211,9.211,11.474,9.684,4.842,4.158,2015,4,3
4.158,2.895,4.579,4,3.737,4.105,3.211,3.842,3.842,3.211,2.947,2.211,2015,4,4
7.474,6.474,6.105,8.105,4.895,7.632,5.211,5.947,8.211,4.947,4.579,3.211,2015,4,5
13.316,14.474,15.053,14.316,12.632,11.789,14.474,12.474,13.474,11.737,9.579,16.947,2015,4,6
3.421,5.105,5.684,6.947,4.684,5.526,6.526,4.632,4.789,4.263,4.211,3.947,2015,4,7
5.105,4.526,4.684,7.211,7,4.474,4.474,6.526,5.053,4.368,5.211,4,2015,4,8
6.474,6.895,7.158,10.632,6.105,6.947,5.684,6.053,7.211,6.158,6.211,4.684,2015,4,9
4.579,2.895,6.316,2.895,4.263,2.842,4.737,5.632,4.211,3.526,6.263,5.176,2015,4,10
2.737,3.263,2.421,2.579,3.632,2.842,3.421,3.474,3.053,3.263,3.421,0.533,2015,4,11
13.579,13.579,9.211,9.263,5.684,8.316,9.263,9.632,7.368,9.789,8.316,9.842,2015,4,12
11.947,12.316,10.895,16.211,9.316,12.105,10.895,13.211,10.105,13.105,10.316,11.316,2015,4,13
5.053,3.789,4.579,3.053,4.474,2.474,3.789,3.421,2.526,2.263,2.474,1.211,2015,4,14
3.211,5.368,4.211,7.684,2.842,4.421,3.842,4.158,3.211,4.158,4.579,1.895,2015,4,15
5.211,6.842,7.895,14.158,3.632,8.789,5.474,6.632,6.158,6.053,6.474,5.211,2015,4,16
22.895,12.789,10.211,15.263,10.474,15.158,12.895,13.316,13.105,18.421,11.684,13.526,2015,4,17
8.737,9.684,9.421,12.211,7.211,11.105,9.684,8.842,10.947,12.947,7.579,5.895,2015,4,18
1.632,3.105,3.474,4.053,3.421,2.737,2.632,4,3.526,1.947,3.316,1.158,2015,4,19
5.158,2.474,4.316,13.632,3.526,3.368,5.158,4.286,3.316,5.053,6.737,4,2015,4,20
5.474,3.895,4.789,3.316,5.737,4.632,5.211,5.263,8.842,3.526,5,4.737,2015,4,21
5.895,4.895,5.105,5.526,5.526,3.789,4.895,3.263,5.895,4.842,3.053,8,2015,4,22
3,3.158,2.842,3.263,3,1.737,2.684,2.158,2.421,1.947,3.368,0.8,2015,4,23
3.737,2.947,3.632,5,3.526,2.842,2.158,3.263,2.579,3.526,2.895,1.053,2015,4,24
3.842,4.579,3.632,6.421,2.842,5.105,2,3.737,4.632,5.316,4.211,1.895,2015,4,25
4.158,4.105,4.263,4.105,3,3.526,2.632,3.842,3.789,3.789,5.316,3.579,2015,4,26
2.632,3.368,3.579,2.947,1.143,3.211,1.263,2.684,3.105,2.526,2.842,1.895,2015,4,27
2.789,3.579,4.158,3.789,9.211,3.211,4.421,3.263,4.895,6.684,4.789,3.053,2015,4,28
5.105,5.368,6.737,6,4.895,4.368,4.421,4.474,6.316,7.632,5.211,3.579,2015,4,29
7.053,7.947,8.316,13.737,4.842,6.158,6.053,8.158,7.368,9.737,6.316,5.895,2015,4,30
6.421,6.316,6.789,8.316,3.526,6.947,6.895,6.158,7.947,10.053,6.947,4.421,2015,5,1
5.368,5.737,6.368,5.053,4.684,5.526,5.895,5.421,6.737,6.895,7.684,5.105,2015,5,2
18.368,14.368,20.316,15.263,10.842,16.789,17.579,16.053,11.526,17.789,12.737,9.263,2015,5,3
18.368,14.684,14.842,14.737,12.053,14.632,18.158,14.316,11.895,15.316,18.421,14.579,2015,5,4
5,9.211,6.789,14.211,7.211,9,6,8.579,12.316,10.263,7.842,5.947,2015,5,5
8.526,10.842,9,16.684,6.053,12.158,9.211,9.421,10.632,9.421,7.263,8.105,2015,5,6
9.263,10.947,10.263,21.263,7.105,9.737,9.263,9.474,7.105,12.158,11.158,7.579,2015,5,7
12.895,12.789,13.158,27.895,7.684,11.684,11.579,12.737,12.579,13.105,15.895,10.474,2015,5,8
22.368,19.789,20.632,28.158,13.158,19.579,12.474,22.474,15.842,25.263,16.316,18.421,2015,5,9
20.421,20.158,14.947,15.158,12.421,12.526,13.316,15.895,9.579,18.684,7.263,10.684,2015,5,10
7.684,7.421,6.947,22.895,4.947,19.421,12.053,14.105,17,4.053,8.158,13.947,2015,5,11
6.421,7.947,5.947,5.947,4.684,9.632,4.842,6.579,5.789,5.895,4.211,4.316,2015,5,12
3.316,3.632,1.842,2.842,1.211,5.158,4.895,3.474,4.789,3.684,2.947,1.474,2015,5,13
5.789,7.632,7.368,13.053,5.526,7,6.316,6,5.579,6.895,5.737,6.526,2015,5,14
9.316,8.474,11.579,23.526,9.474,11.263,12.421,11.526,10.737,7.632,9.474,10,2015,5,15
14.579,9.842,8.105,18.158,7.632,14.421,13.105,10.421,10.368,13.263,12.263,11.579,2015,5,16
3.421,5.316,6.263,14.421,4.316,7.053,9.579,5.842,9.789,7.053,10.316,5.526,2015,5,17
9.368,9.895,9.105,16.789,8.947,21.474,12.947,9.053,7.632,7.947,10.737,9.579,2015,5,18
6.842,10.211,7.632,5.053,7,5.053,4.737,7.737,6.895,4.105,4.158,2.842,2015,5,19
4.684,2.947,2.368,3.211,1.6,2.737,2.421,3.158,3.474,2.789,4.895,1.579,2015,5,20
6.105,6.316,4.526,7.211,2.737,5.474,3.579,4.947,5.263,6.737,5.789,3.421,2015,5,21
5.474,5.053,4.316,4.789,0.421,3.579,3.316,5.526,5.053,5.579,6.789,3.053,2015,5,22
5.947,5.526,5.474,5.421,3.316,6,5.316,5.421,4.737,6.211,4.789,3.211,2015,5,23
10.526,8.368,9.211,9.842,9.526,10.842,8.211,7.684,8.263,10.895,9.053,6.737,2015,5,24
15.263,8.421,14,20.474,10.053,11.158,12.895,14.737,12.789,17.211,15.053,11.316,2015,5,25
9.368,6.211,7.947,6.737,2.263,6.474,7.158,7.421,10.421,9.632,7.632,7.158,2015,5,26
7.947,6.053,9.368,7.105,4.158,6.211,8.474,7.737,7.632,10.053,8.263,6.053,2015,5,27
6.737,7.579,6.474,6.947,6.158,6.947,6.842,8.158,7.895,11.263,6.632,5.053,2015,5,28
14.368,14.684,14.842,30.105,12.211,12.158,10.895,14.684,10.579,24.158,13.158,13.526,2015,5,29
8.632,7.368,8.632,7.316,6.474,7.053,9.316,7,7.947,8,8.211,7.947,2015,5,30
2.421,5.842,3.526,5.105,1,2.684,2.842,4.579,1.421,1.632,1.737,2.263,2015,5,31
4.053,2.947,3.526,9.895,1.947,4.526,3.474,4.053,5.158,9.211,3.474,2.842,2015,6,1
6.842,6.842,6.579,12.263,3.368,9.421,10.526,7.684,5.105,16.421,5.368,5.947,2015,6,2
3.263,4.842,1.211,12.158,2.316,7.684,5.211,4.211,3,4.316,4.895,2.421,2015,6,3
6.211,3.947,3.947,18.684,7.947,6.474,9.737,7.632,6.053,8.211,11.571,8.053,2015,6,4
10.526,12.053,8.263,14.474,7.842,13.737,13.368,8.526,7.526,12.211,10.25,10.579,2015,6,5
3.842,8.632,2.842,7.211,1.789,4.737,3.421,5.842,4.474,3.211,2.105,1.421,2015,6,6
8.421,6.368,7.368,19.105,6.842,13.895,12.368,6.579,4.632,6.789,8.684,6.316,2015,6,7
15,3.579,3.526,5.474,5.789,5.947,5.211,5.737,5.895,6.632,6.105,5.421,2015,6,8
1.375,4.263,1.211,4.368,5.895,4.789,3.579,4.053,5.053,6.158,3.421,4.579,2015,6,9
11.526,14.211,15.474,16.789,13.789,14.053,16.947,12.789,17.895,16.895,16.526,13.316,2015,6,10
6.842,7.421,7.684,9.947,4.526,8.105,7.684,8.632,8.947,9.421,6.737,5.526,2015,6,11
5.632,7.421,7.737,16.316,4.263,10.632,9.105,8.684,9.421,10.053,4.474,4.526,2015,6,12
2.211,4.737,1.526,5.632,2.842,4.474,2.526,3.316,3.632,2.789,2.211,3.053,2015,6,13
9.211,13.474,11.737,20.053,8.211,13,10.474,11.526,8.895,12.526,9.474,8.316,2015,6,14
10.789,13.684,9.842,23.105,3.684,10.684,7.053,8.895,7.895,7.263,4.158,9.211,2015,6,15
6.316,5.368,4.632,5.105,4.895,5.579,4.474,8.263,9.684,4.421,6.842,4.737,2015,6,16
4,6.211,3.526,8.789,1.75,5.211,5.368,8.842,6.947,4.895,3.526,3,2015,6,17
5.421,4.737,5.947,15.053,6.526,10.053,7.211,6.211,8.421,3.474,7.789,6.263,2015,6,18
6.158,6.947,5.632,11.947,9,7.947,6.789,7.789,8.158,6.789,4.105,2.526,2015,6,19
4.158,5.474,1.684,9.263,4.263,9.211,9.579,4.895,7.895,2.895,5.684,4,2015,6,20
8.789,8.368,6.368,12.316,11.105,13.158,11.632,8.158,10.632,11.789,11.105,11.526,2015,6,21
6.316,6.579,4.632,4.474,6.526,6.842,5.421,5.789,4.158,5.789,7.105,4.947,2015,6,22
5,5.526,3.053,4.947,4.842,4.526,4.842,6.895,6.158,5.316,4.842,3.053,2015,6,23
4.947,6.263,5.368,5.789,3.579,4.053,5,4,3.316,4.737,3.947,4.053,2015,6,24
6.842,8,8.789,7.421,5.263,6.105,7.474,7.737,4.211,8.947,6.105,7.789,2015,6,25
5.579,8.316,6.263,8.789,2.895,9.737,8.737,7.211,6.947,8.421,4.579,3.632,2015,6,26
2.789,3.211,5.579,8.053,5.263,4.421,4.368,4.526,2.158,4.316,5.211,4.316,2015,6,27
2.368,1.158,1.158,4.947,1.5,1.895,2.421,2,0.684,3.263,1.263,0.667,2015,6,28
4.316,4.421,4.158,6.316,2.2,3.789,6.842,4.684,4.263,6.684,4.158,4.579,2015,6,29
6.421,10,8.368,16.632,6.316,12,12.316,10.947,8.421,10.684,7.789,9.632,2015,6,30
8.368,5.526,9.368,15.316,4.789,10.579,11.474,8.789,13,11.211,8.316,7.789,2015,7,1
5.737,5.684,4,5.158,1.842,5.368,4.421,5.737,3.211,4.895,2.474,2.789,2015,7,2
4.368,5.474,5.211,9.895,3.526,6.737,4.474,5.105,4.842,5.684,4.579,3.316,2015,7,3
7.737,7.474,8.842,9.211,5.684,14.737,13.526,7.895,9.211,6.947,7.895,9.368,2015,7,4
18.684,14.368,18.737,19.368,13.737,19.316,21.632,15.737,19.789,21.053,19.947,15.895,2015,7,5
17.842,22.684,21.368,26.211,19.789,20.842,23.421,22.316,16.368,21.421,19.316,19.895,2015,7,6
17.368,16.684,15.368,18,13.526,14.526,13.842,15.737,14.947,16.105,15.842,15.474,2015,7,7
6.316,8.421,7.105,9.526,5.421,8.947,7.474,8.789,10.579,6.632,5.579,7.053,2015,7,8
10.211,10.474,9.368,14.316,7.263,14.105,15,9.053,8.105,10.632,9.316,9.947,2015,7,9
10.105,9,9.895,12.842,8.053,13.368,9.263,10.895,9.632,12.105,8.895,6.632,2015,7,10
12.684,10.316,11.474,11.053,10.053,13.895,11.895,12.105,8.895,11.947,12.158,10.263,2015,7,11
12.632,13.947,15.053,18.053,12.263,15,17.789,15.263,12.632,19.421,14.632,13.737,2015,7,12
16.526,18.105,16.579,22.842,15.211,14.263,15.947,16.263,14.895,17.474,19.474,16.474,2015,7,13
5.526,8.579,8.316,8.316,9.947,5.263,6.632,6.579,5.895,6.684,14.789,10.842,2015,7,14
